두우째,,,,NR,*,F,추가-두우째,*,*,*,*
두을,,,,NR,*,T,추가-두을,*,*,*,*
두훌,,,,NR,*,T,추가-두훌,*,*,*,*
두흘,,,,NR,*,T,추가-두흘,*,*,*,*
둘세,,,,NR,*,F,추가-둘세,*,*,*,*
둘째,,,,NR,*,F,추가-둘째,*,*,*,*
둘찌,,,,NR,*,F,추가-둘찌,*,*,*,*
둘차,,,,NR,*,F,추가-둘차,*,*,*,*
둘차히,,,,NR,*,F,추가-둘차히,*,*,*,*
둘채,,,,NR,*,F,추가-둘채,*,*,*,*
륙십,,,,NR,*,T,추가-륙십,*,*,*,*
마건,,,,NR,*,T,추가-마건,*,*,*,*
마근,,,,NR,*,T,추가-마근,*,*,*,*
마온,,,,NR,*,T,추가-마온,*,*,*,*
마은,,,,NR,*,T,추가-마은,*,*,*,*
마한,,,,NR,*,T,추가-마한,*,*,*,*
마혼,,,,NR,*,T,추가-마혼,*,*,*,*
마훈,,,,NR,*,T,추가-마훈,*,*,*,*
마흐나문,,,,NR,*,T,추가-마흐나문,*,*,*,*
마흔,,,,NR,*,T,추가-마흔,*,*,*,*
만만,,,,NR,*,T,추가-만만,*,*,*,*
멫멫,,,,NR,*,T,추가-멫멫,*,*,*,*
몇몇,,,,NR,*,T,추가-몇몇,*,*,*,*
모호,,,,NR,*,F,추가-모호,*,*,*,*
무량대수,,,,NR,*,F,추가-무량대수,*,*,*,*
무량수,,,,NR,*,F,추가-무량수,*,*,*,*
백만,,,,NR,*,T,추가-백만,*,*,*,*
불가사의,,,,NR,*,F,추가-불가사의,*,*,*,*
사십,,,,NR,*,T,추가-사십,*,*,*,*
산십,,,,NR,*,T,추가-산십,*,*,*,*
삼십,,,,NR,*,T,추가-삼십,*,*,*,*
상미두,,,,NR,*,F,추가-상미두,*,*,*,*
서넣,,,,NR,*,T,추가-서넣,*,*,*,*
서너너덧,,,,NR,*,T,추가-서너너덧,*,*,*,*
서너째,,,,NR,*,F,추가-서너째,*,*,*,*
서넛,,,,NR,*,T,추가-서넛,*,*,*,*
서런,,,,NR,*,T,추가-서런,*,*,*,*
서룬,,,,NR,*,T,추가-서룬,*,*,*,*
서르나문,,,,NR,*,T,추가-서르나문,*,*,*,*
서른,,,,NR,*,T,추가-서른,*,*,*,*
서이,,,,NR,*,F,추가-서이,*,*,*,*
서흔,,,,NR,*,T,추가-서흔,*,*,*,*
서히,,,,NR,*,F,추가-서히,*,*,*,*
설룬,,,,NR,*,T,추가-설룬,*,*,*,*
설훈,,,,NR,*,T,추가-설훈,*,*,*,*
설흔,,,,NR,*,T,추가-설흔,*,*,*,*
세낫,,,,NR,*,T,추가-세낫,*,*,*,*
세넷,,,,NR,*,T,추가-세넷,*,*,*,*
세차,,,,NR,*,F,추가-세차,*,*,*,*
세나,,,,NR,*,F,추가-세나,*,*,*,*
세나기,,,,NR,*,F,추가-세나기,*,*,*,*
세이,,,,NR,*,F,추가-세이,*,*,*,*
세차히,,,,NR,*,F,추가-세차히,*,*,*,*
셋째,,,,NR,*,F,추가-셋째,*,*,*,*
셔른,,,,NR,*,T,추가-셔른,*,*,*,*
셔이,,,,NR,*,F,추가-셔이,*,*,*,*
셜흔,,,,NR,*,T,추가-셜흔,*,*,*,*
수백만,,,,NR,*,T,추가-수백만,*,*,*,*
수백억,,,,NR,*,T,추가-수백억,*,*,*,*
수백조,,,,NR,*,F,추가-수백조,*,*,*,*
수십만,,,,NR,*,T,추가-수십만,*,*,*,*
수십억,,,,NR,*,T,추가-수십억,*,*,*,*
수십조,,,,NR,*,F,추가-수십조,*,*,*,*
수억만,,,,NR,*,T,추가-수억만,*,*,*,*
수천만,,,,NR,*,T,추가-수천만,*,*,*,*
수천억,,,,NR,*,T,추가-수천억,*,*,*,*
수천조,,,,NR,*,F,추가-수천조,*,*,*,*
수만,,,,NR,*,T,추가-수만,*,*,*,*
수멀,,,,NR,*,T,추가-수멀,*,*,*,*
수무남은,,,,NR,*,T,추가-수무남은,*,*,*,*
수무남짓,,,,NR,*,T,추가-수무남짓,*,*,*,*
수물,,,,NR,*,T,추가-수물,*,*,*,*
수믈,,,,NR,*,T,추가-수믈,*,*,*,*
수백,,,,NR,*,T,추가-수백,*,*,*,*
수십,,,,NR,*,T,추가-수십,*,*,*,*
수억,,,,NR,*,T,추가-수억,*,*,*,*
